synset_name	synset_definition	frame_0	frame_1	frame_2	frame_3	frame_4
criminal_negligence.n.01	criminal negligence, culpable negligence, law recklessly acting without reasonable caution and putting another person at risk of injury or death or failing to do something with the same consequences	RISK	MISS_OMIT_LACK	ABSTAIN_AVOID_REFRAIN	VIOLATE	AFFECT
criminal_possession.n.01	criminal possession, law possession for which criminal sanctions are provided because the property may not lawfully be possessed or may not be possessed under certain circumstances	OBTAIN	TAKE	CATCH	BUY	STEAL_DEPRIVE
criminal_suit.n.01	criminal suit, a lawsuit alleging violations of criminal law by the defendant	ACCUSE	CRITICIZE	VIOLATE	FACE_CHALLENGE	PUNISH
criminalization.n.01	criminalization, criminalisation, legislation that makes something illegal	PRECLUDE_FORBID_EXPEL	AUTHORIZE_ADMIT	RESTRAIN	SUBJUGATE	LIBERATE_ALLOW_AFFORD
crisis.n.02	crisis, a crucial stage or turning point in the course of something	BEGIN	WORSEN	FINISH_CONCLUDE_END	HAPPEN_OCCUR	DESTROY
crisis_intervention.n.01	crisis intervention, psychotherapy that focuses on acute critical situations depressive episodes or attempted suicides or drug overdoses with the aim of restoring the person to the level of functioning before the crisis	HELP_HEAL_CARE_CURE	MAKE-RELAX	TEACH	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	CAUSE-MENTAL-STATE
critical_appraisal.n.01	critical appraisal, critical analysis, an appraisal based on careful analytical evaluation	ANALYZE	VERIFY	MEASURE_EVALUATE	SEARCH	CALCULATE_ESTIMATE
cronyism.n.01	cronyism, favoritism shown to friends and associates as by appointing them to positions without regard for their qualifications	DECEIVE	PARTICIPATE	OFFEND_DISESTEEM	TREAT	FOLLOW_SUPPORT_SPONSOR_FUND
crop-dusting.n.01	crop-dusting, spraying, the dispersion of fungicides or insecticides or fertilizer on growing crops often from a lowflying aircraft	COVER_SPREAD_SURMOUNT	CIRCULATE_SPREAD_DISTRIBUTE	WET	METEOROLOGICAL	FLOW
cross-classification.n.01	cross-classification, cross-division, classification according to more than one attribute at the same time	SORT_CLASSIFY_ARRANGE	DISTINGUISH_DIFFER	REPRESENT	DIVIDE	SEPARATE_FILTER_DETACH
cross-country_riding.n.01	cross-country riding, cross-country jumping, riding horses across country over obstructions to demonstrate horsemanship	MOVE-BY-MEANS-OF	JUMP	GO-FORWARD	RUN	MOVE-ONESELF
cross-country_skiing.n.01	cross-country skiing, the sport of skiing across the countryside rather than downhill	MOVE-BY-MEANS-OF	RUN	TRAVEL	GO-FORWARD	JUMP
cross-fertilization.n.02	cross-fertilization, cross-fertilisation, interchange between different cultures or different ways of thinking that is mutually productive and beneficial	HAVE-SEX	GIVE-BIRTH	COMBINE_MIX_UNITE	HARMONIZE	MATCH
cross-pollination.n.02	cross-pollination, stimulating influence among diverse elements	HAVE-SEX	GIVE-BIRTH	ALLY_ASSOCIATE_MARRY	COURT	COMBINE_MIX_UNITE
cross_country.n.01	cross country, a long race run over open country	RUN	TRAVEL	MOVE-ONESELF	MOVE-BY-MEANS-OF	JUMP
crossbones.n.01	crossbones, two crossed bones or a representation of two crossed bones used as a symbol danger or death	JOIN_CONNECT	ATTACH	SECURE_FASTEN_TIE	PRESS_PUSH_FOLD	BORDER
crosscheck.n.02	crosscheck, an illegal check chopping at an opponents arms or stick	DEFEAT	VERIFY	HIT	PROVE	FAIL_LOSE
crossfire.n.02	crossfire, fire from two or more points so that the lines of fire cross	SHOOT_LAUNCH_PROPEL	BURN	THROW	ATTACK_BOMB	EXPLODE
crossing_over.n.01	crossing over, crossover, the interchange of sections between pairing homologous chromosomes during the prophase of meiosis	COMBINE_MIX_UNITE	CONVERT	REPLACE	HARMONIZE	REACH
crossover.n.03	crossover, the appropriation of a new style especially in popular music by combining elements of different genres in order to appeal to a wider audience	COMBINE_MIX_UNITE	DIVERSIFY	HARMONIZE	OVERLAP	MATCH
crosstalk.n.01	crosstalk, XT, the presence of an unwanted signal via an accidental coupling	JOIN_CONNECT	COMBINE_MIX_UNITE	OVERLAP	CORRELATE	BORDER
crosswind.n.01	crosswind, wind blowing across the path of a ship or aircraft	AIR	FLOW	METEOROLOGICAL	SPILL_POUR	MOVE-ONESELF
crowd_control.n.01	crowd control, activity of controlling a crowd	MANAGE	LEAD_GOVERN	GROUP	SUBJUGATE	RESTRAIN
crown_fire.n.01	crown fire, a forest fire that advances with great speed jumping from crown to crown ahead of the ground fire	BURN	EXPLODE	GROW_PLOW	SPILL_POUR	DESTROY
crucifix.n.02	crucifix, a gymnastic exercise performed on the rings when the gymnast supports himself with both arms extended horizontally	DANCE	PERFORM	PLAY_SPORT/GAME	RAISE	STABILIZE_SUPPORT-PHYSICALLY
cruel_and_unusual_punishment.n.01	cruel and unusual punishment, punishment prohibited by the 8th amendment to the us constitution includes torture or degradation or punishment too severe for the crime committed	HURT_HARM_ACHE	TREAT	PUNISH	WORSEN	KILL
cruelty.n.01	cruelty, inhuman treatment, a cruel act a deliberate infliction of pain and suffering	HURT_HARM_ACHE	TREAT	CONTRACT-AN-ILLNESS_INFECT	WORSEN	CAUSE-MENTAL-STATE
crustal_movement.n.01	crustal movement, tectonic movement, movement resulting from or causing deformation of the earths crust	GO-FORWARD	MOVE-ONESELF	TRAVEL	MOVE-SOMETHING	TURN_CHANGE-DIRECTION
crutch.n.02	crutch, anything that serves as an expedient	DELAY	SLOW-DOWN	STOP	RESTRAIN	WEAKEN
cryocautery.n.02	cryocautery, application of a substance that destroys tissue by freezing it	DESTROY	BURN	COOL	HEAT	KILL
cryosurgery.n.01	cryosurgery, the use of extreme cold usually liquid nitrogen to destroy unwanted tissue warts or cataracts or skin cancers	COOL	HEAT	DESTROY	BURN	CONVERT
cryptococcosis.n.01	cryptococcosis, a fungal infection characterized by nodular lesionsfirst in the lungs and spreading to the nervous system	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	DIRTY	WORSEN	UNDERGO-EXPERIENCE
crystal_gazing.n.01	crystal gazing, staring into a crystal ball to arouse visions of future or distant events	SEE	PERCEIVE	IMAGINE	THINK	FOCUS
cuckoldry.n.01	cuckoldry, the practice of making cuckolds sexual conquests of married women	HAVE-SEX	COURT	GIVE-BIRTH	BEFRIEND	ALLY_ASSOCIATE_MARRY
cuisine.n.01	cuisine, culinary art, the practice or manner of preparing food or the food so prepared	COOK	PREPARE	TASTE	NOURISH_FEED	EAT_BITE
culdoscopy.n.01	culdoscopy, endoscopic examination of a womans pelvic organs by the insertion of a culdoscope through the vagina	ANALYZE	SEARCH	VERIFY	WATCH_LOOK-OUT	TRY
cult_of_personality.n.01	cult of personality, intense devotion to a particular person	LIKE	CAUSE-MENTAL-STATE	FOCUS	SEE	ENJOY
cultism.n.01	cultism, devotion to the doctrine or a cult or to the practices of a cult	LIKE	FOCUS	FOLLOW_SUPPORT_SPONSOR_FUND	CO-OPT	CAUSE-MENTAL-STATE
cultivation.n.01	cultivation, socialization through training and education to develop ones mind or manners	TEACH	LEARN	STUDY	DEVELOP_AGE	KNOW
cultivation.n.05	cultivation, the act of raising or growing plants especially on a large scale	GROW_PLOW	DEVELOP_AGE	RAISE	GIVE-BIRTH	WORK
cultural_revolution.n.01	Cultural Revolution, Great Proletarian Cultural Revolution, a radical reform in china initiated by mao zedong in 1965 and carried out largely by the red guard intended to eliminate counterrevolutionary elements in the government it resulted in purges of the intellectuals and socioeconomic chaos	OPPOSE_REBEL_DISSENT	CHANGE_SWITCH	RESIST	CO-OPT	CHANGE-APPEARANCE/STATE
culture.n.04	culture, biology the growing of microorganisms in a nutrient medium such as gelatin or agar	GROW_PLOW	DEVELOP_AGE	AMELIORATE	CHANGE-APPEARANCE/STATE	INCREASE_ENLARGE_MULTIPLY
culture.n.07	culture, the raising of plants or animals	RAISE	GROW_PLOW	PROMOTE	DEVELOP_AGE	INCREASE_ENLARGE_MULTIPLY
cumulative_vote.n.01	cumulative vote, an election in which each person has as many votes as there are positions to be filled and they can all be cast for one candidate or can be distributed in any manner	CHOOSE	ASSIGN-smt-to-smn	WIN	BID	SORT_CLASSIFY_ARRANGE
cumulonimbus.n.01	cumulonimbus, cumulonimbus cloud, thundercloud, a dark cloud of great vertical extent charged with electricity associated with thunderstorms	DIM	METEOROLOGICAL	LIGHT_SHINE	LIGHTEN	CLOUD_SHADOW_HIDE
cumulus.n.01	cumulus, cumulus cloud, a globular cloud	METEOROLOGICAL	DIM	EMIT	LIGHT_SHINE	LIGHTEN
cunnilingus.n.01	cunnilingus, cunnilinctus, oral stimulation of the vulva or clitoris	TOUCH	HAVE-SEX	EAT_BITE	COURT	GIVE-BIRTH
cup_final.n.01	cup final, the final match of any cup competition such as the annual final of the english soccer competition at wembley	FINISH_CONCLUDE_END	DEFEAT	FIGHT	CANCEL_ELIMINATE	KILL
cup_of_tea.n.01	cup of tea, bag, dish, an activity that you like or at which you are superior	COOK	DRINK	LIKE	NOURISH_FEED	CAUSE-MENTAL-STATE
cup_tie.n.01	cup tie, an eliminating game between teams in a cup competition	FIGHT	DEFEAT	PLAY_SPORT/GAME	COMPETE	FACE_CHALLENGE
cupboard_love.n.01	cupboard love, a show of affection motivated by selfishness	LIKE	ENJOY	CAUSE-MENTAL-STATE	FEEL	TREAT
cupid.n.02	cupid, a symbol for love in the form of a cherubic naked boy with wings and a bow and arrow	LIKE	COURT	HAVE-SEX	ALLY_ASSOCIATE_MARRY	MEET
curacy.n.01	curacy, the position of a curate	WORK	LEAD_GOVERN	ASSIGN-smt-to-smn	MANAGE	WATCH_LOOK-OUT
curatorship.n.01	curatorship, the position of curator	MANAGE	LEAD_GOVERN	WORK	ASSIGN-smt-to-smn	WATCH_LOOK-OUT
curb_service.n.01	curb service, service provided to customers who remain in their vehicles	RESTRAIN	PRECLUDE_FORBID_EXPEL	REDUCE_DIMINISH	STOP	WEAKEN
curettage.n.01	curettage, curettement, surgery to remove tissue or growths from a bodily cavity as the uterus by scraping with a curette	REMOVE_TAKE-AWAY_KIDNAP	CASTRATE	WASH_CLEAN	EXTRACT	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND
current.n.01	current, electric current, a flow of electricity through a conductor	FUEL	LOAD_PROVIDE_CHARGE_FURNISH	GENERATE	FLOW	CONVERT
current_intelligence.n.01	current intelligence, intelligence of all types and forms of immediate interest usually disseminated without delays for evaluation or interpretation	LEARN	UNDERSTAND	KNOW	FOCUS	STUDY
curse.n.05	curse, torment, a severe affliction	HURT_HARM_ACHE	CONTRACT-AN-ILLNESS_INFECT	DISLIKE	WORSEN	CAUSE-MENTAL-STATE
curtain_raiser.n.01	curtain raiser, any preliminary activity	BEGIN	APPEAR	START-FUNCTIONING	PREPARE	ESTABLISH
curtain_raiser.n.02	curtain raiser, a short play presented before the main play	PERFORM	BEGIN	FINISH_CONCLUDE_END	START-FUNCTIONING	PLAY_SPORT/GAME
curvature.n.02	curvature, the rate of change at a point of the angle between a curve and a tangent to the curve	BEND	TURN_CHANGE-DIRECTION	SHAPE	FLATTEN_SMOOTHEN	ROLL
custodianship.n.01	custodianship, the position of custodian	MANAGE	LEAD_GOVERN	WORK	WATCH_LOOK-OUT	ASSIGN-smt-to-smn
custody.n.02	custody, holding by the police	CATCH	CAGE_IMPRISON	RETAIN_KEEP_SAVE-MONEY	STAY_DWELL	RESTRAIN
custody_battle.n.01	custody battle, litigation to settle custody of the children of a divorced couple	QUARREL_POLEMICIZE	SETTLE_CONCILIATE	NEGOTIATE	FIGHT	FACE_CHALLENGE
custody_case.n.01	custody case, a legal action to determine custody usually of children following a divorce	CATCH	CAGE_IMPRISON	RETAIN_KEEP_SAVE-MONEY	DISBAND_BREAK-UP	STEAL_DEPRIVE
custom.n.04	custom, habitual patronage	LIKE	ATTEND	CAUSE-MENTAL-STATE	ENJOY	FOCUS
cut-in.n.01	cut-in, insert, broadcasting a local announcement inserted into a network program	TRANSMIT	CIRCULATE_SPREAD_DISTRIBUTE	SEND	INSERT	PUBLISH
cut.n.10	cut, the style in which a garment is cut	CUT	SEW	SHAPE	HOLE_PIERCE	CAVE_CARVE
cut.n.19	cut, the act of reducing the amount or number	REDUCE_DIMINISH	WEAKEN	DEBASE_ADULTERATE	REMOVE_TAKE-AWAY_KIDNAP	SLOW-DOWN
cut.n.20	cut, an unexcused absence from class	LEAVE_DEPART_RUN-AWAY	MISS_OMIT_LACK	DISAPPEAR	DRIVE-BACK	LEAVE-BEHIND
cutaneous_sensation.n.01	cutaneous sensation, haptic sensation, skin sensation, a sensation localized on the skin	PERCEIVE	UNDERGO-EXPERIENCE	HURT_HARM_ACHE	FEEL	SMELL
cyanide_process.n.01	cyanide process, an industrial process for extracting gold and silver by treating ore with a sodium cyanide solution	TREAT-WITH/BY	REMOVE_TAKE-AWAY_KIDNAP	CONVERT	COMBINE_MIX_UNITE	REPLACE
cyber-terrorism.n.01	cyber-terrorism, cyberwar, an assault on electronic communication networks	ATTACK_BOMB	VIOLATE	FIGHT	FACE_CHALLENGE	STEAL_DEPRIVE
cybercrime.n.01	cybercrime, crime committed using a computer and the internet to steal a persons identity or sell contraband or stalk victims or disrupt operations with malevolent programs	STEAL_DEPRIVE	DECEIVE	VIOLATE	FAKE	OBTAIN
cycle_of_rebirth.n.01	cycle of rebirth, hinduism repeated rebirth in new forms	RESTORE-TO-PREVIOUS/INITIAL-STATE_UNDO_UNWIND	REPEAT	BEGIN	CHANGE-APPEARANCE/STATE	CHANGE_SWITCH
cyclodestructive_surgery.n.01	cyclodestructive surgery, an eye operation that treats glaucoma by destroying the ciliary body with a laser	REPAIR_REMEDY	HELP_HEAL_CARE_CURE	CASTRATE	DESTROY	HURT_HARM_ACHE
cyclone.n.01	cyclone, meteorology rapid inward circulation of air masses about a low pressure center circling counterclockwise in the northern hemisphere and clockwise in the southern	MOVE-ONESELF	TRAVEL	MOVE-SOMETHING	GO-FORWARD	RUN
cyclone.n.02	cyclone, a violent rotating windstorm	MOVE-ONESELF	TRAVEL	RUN	GO-FORWARD	FLOW
cyclosis.n.01	cyclosis, streaming, the circulation of cytoplasm within a cell	FLOW	WET	SPILL_POUR	MOVE-SOMETHING	GO-FORWARD
cytogenesis.n.01	cytogenesis, cytogeny, the origin and development and variation of cells	DEVELOP_AGE	CONVERT	AMELIORATE	GROW_PLOW	CHANGE-APPEARANCE/STATE
cytokinesis.n.01	cytokinesis, organic process consisting of the division of the cytoplasm of a cell following karyokinesis bringing about the separation into two daughter cells	SEPARATE_FILTER_DETACH	DIVIDE	DISBAND_BREAK-UP	CONVERT	COMBINE_MIX_UNITE
cytolysis.n.01	cytolysis, pathological breakdown of cells by the destruction of their outer membrane	DESTROY	BREAK_DETERIORATE	CONVERT	SPOIL	WORSEN
cytophotometry.n.01	cytophotometry, the study of chemical compounds inside a cell by means of a cytophotometer	ANALYZE	MEASURE_EVALUATE	VERIFY	SEARCH	FIND
da'wah.n.01	da'wah, dawah, missionary work for islam	WORK	MANAGE	LEAD_GOVERN	TEACH	HIRE
dacoity.n.01	dacoity, dakoity, robbery by a gang of armed dacoits	STEAL_DEPRIVE	CATCH	VIOLATE	DECEIVE	FAKE
daily_double.n.01	daily double, a single bet on two horse races in the same day	BID	RISK	GUESS	COMPETE	CALCULATE_ESTIMATE
daily_variation.n.01	daily variation, fluctuations that occur between one day and the next	DIVERSIFY	MESS	ALTERNATE	CHANGE_SWITCH	CHANGE-APPEARANCE/STATE
dairying.n.01	dairying, dairy farming, the business of a dairy	WORK	NOURISH_FEED	EAT_BITE	MANAGE	GIVE-BIRTH
daisy_cutter.n.02	daisy cutter, a batted or served ball that skims along close to the ground	HIT	SHOOT_LAUNCH_PROPEL	SCORE	THROW	MOVE-SOMETHING
damage.n.02	damage, equipment casualty, loss of military equipment	LOSE	DESTROY	BREAK_DETERIORATE	HURT_HARM_ACHE	KILL
damage_control.n.01	damage control, an effort to minimize or curtail damage or loss	REDUCE_DIMINISH	RESTRAIN	SLOW-DOWN	WEAKEN	DEBASE_ADULTERATE
dance_lesson.n.01	dance lesson, a lesson in dancing	DANCE	SING	PERFORM	TEACH	STUDY
dance_step.n.01	dance step, step, a sequence of foot movements that make up a particular dance	DANCE	MOVE-ONESELF	PERFORM	JUMP	RUN
danse_macabre.n.01	danse macabre, dance of death, a medieval dance in which a skeleton representing death leads a procession of others to the grave	DANCE	KILL	SING	PERFORM	HURT_HARM_ACHE
dark_adaptation.n.01	dark adaptation, the process of adjusting the eyes to low levels of illumination cones adapt first rods continue to adapt for up to four hours	ADJUST_CORRECT	DIM	HARMONIZE	CHANGE_SWITCH	COLOR
dark_ground_illumination.n.01	dark ground illumination, dark field illumination, a form of microscopic examination of living material by scattered light specimens appear luminous against a dark background	DIM	COLOR	LIGHT_SHINE	REFLECT	LIGHTEN
darts.n.01	darts, a game in which small pointed missiles are thrown at a dartboard	PLAY_SPORT/GAME	HIT	FIGHT	THROW	SHOOT_LAUNCH_PROPEL
darwinism.n.01	Darwinism, a theory of organic evolution claiming that new species arise and are perpetuated by natural selection	AMELIORATE	CHANGE-APPEARANCE/STATE	CONVERT	PROMOTE	ADJUST_CORRECT
dash.n.03	dash, a footrace run at top speed	TRAVEL	RUN	JUMP	GO-FORWARD	MOVE-ONESELF
data_conversion.n.01	data conversion, conversion from one way of encoding data to another way	CONVERT	TRANSLATE	CHANGE-APPEARANCE/STATE	CHANGE_SWITCH	REPRESENT
data_encryption.n.01	data encryption, computer science the encryption of data for security purposes	CONVERT	STRENGTHEN_MAKE-RESISTANT	PRESERVE	CLOUD_SHADOW_HIDE	CLOSE
data_mining.n.01	data mining, data processing using sophisticated data search capabilities and statistical algorithms to discover patterns and correlations in large preexisting databases a way to discover new meaning in data	SEARCH	ANALYZE	FIND	VERIFY	RECORD
data_processing.n.01	data processing, computer science a series of operations on data by a computer in order to retrieve or transform or classify information	AUTOMATIZE	RECORD	CONVERT	CREATE_MATERIALIZE	WORK
database_management.n.01	database management, creation and maintenance of a database	MANAGE	RECORD	ESTABLISH	REPAIR_REMEDY	ORGANIZE
date_rape.n.01	date rape, rape in which the rapist is known to the victim as when they are on a date together	HURT_HARM_ACHE	DESTROY	KILL	BREAK_DETERIORATE	ATTACK_BOMB
day_game.n.01	day game, a game played in daylight	PLAY_SPORT/GAME	FIGHT	BID	COMPETE	DECEIVE
daycare.n.01	daycare, day care, childcare during the day while parents work	TEACH	DEVELOP_AGE	WORK	GIVE-BIRTH	MANAGE
daylight.n.02	daylight, light during the daytime	LIGHT_SHINE	REFLECT	LIGHTEN	DIM	COLOR
dead-man's_float.n.01	dead-man's float, prone float, a floating position with the face down and arms stretched forward	MOVE-ONESELF	TRAVEL	GO-FORWARD	FLY	MOVE-SOMETHING
